trial,alpha,alg,group,t,t-inv
21,0.1,lila,24.0,250.0,101.0
21,0.1,lila,7.0,1629.0,101.0
22,0.1,eval,13.0,141.0,101.0
22,0.1,eval,24.0,339.0,186.0
22,0.1,eval,7.0,610.0,251.0
22,0.1,sprt,13.0,969.0,409.0
22,0.1,sprt,7.0,1881.0,615.0
22,0.1,sprt,24.0,1908.0,525.0
22,0.1,lilt,13.0,323.0,101.0
22,0.1,lilt,24.0,530.0,101.0
22,0.1,lilt,7.0,676.0,101.0
22,0.1,lila,13.0,134.0,101.0
22,0.1,lila,24.0,321.0,101.0
22,0.1,lila,7.0,558.0,101.0
23,0.1,eval,13.0,69.0,101.0
23,0.1,eval,24.0,175.0,101.0
23,0.1,eval,7.0,2200.0,733.0
23,0.1,sprt,13.0,1058.0,337.0
23,0.1,sprt,24.0,1558.0,409.0
23,0.1,sprt,7.0,2710.0,1107.0
23,0.1,lilt,13.0,168.0,101.0
23,0.1,lilt,24.0,304.0,101.0
23,0.1,lilt,7.0,2575.0,101.0
23,0.1,lila,13.0,101.0,101.0
23,0.1,lila,24.0,155.0,101.0
23,0.1,lila,7.0,1960.0,101.0
24,0.1,eval,13.0,112.0,101.0
24,0.1,eval,24.0,182.0,112.0
24,0.1,eval,7.0,1719.0,755.0
24,0.1,sprt,13.0,1204.0,373.0
24,0.1,sprt,24.0,1736.0,774.0
24,0.1,sprt,7.0,2494.0,1201.0
24,0.1,lilt,13.0,263.0,101.0
24,0.1,lilt,24.0,931.0,101.0
24,0.1,lilt,7.0,2276.0,101.0
24,0.1,lila,13.0,101.0,101.0
24,0.1,lila,24.0,177.0,101.0
24,0.1,lila,7.0,1710.0,101.0
25,0.1,eval,13.0,116.0,101.0
25,0.1,eval,24.0,426.0,124.0
25,0.1,eval,7.0,508.0,105.0
25,0.1,sprt,13.0,973.0,464.0
25,0.1,sprt,24.0,1910.0,637.0
25,0.1,sprt,7.0,2115.0,1021.0
25,0.1,lilt,13.0,286.0,101.0
25,0.1,lilt,24.0,745.0,101.0
25,0.1,lilt,7.0,1618.0,101.0
25,0.1,lila,13.0,101.0,101.0
25,0.1,lila,7.0,317.0,101.0
25,0.1,lila,24.0,398.0,101.0
26,0.1,eval,13.0,134.0,101.0
26,0.1,eval,24.0,248.0,141.0
26,0.1,eval,7.0,1046.0,564.0
26,0.1,sprt,13.0,1039.0,423.0
26,0.1,sprt,24.0,1459.0,618.0
26,0.1,sprt,7.0,2574.0,983.0
26,0.1,lilt,13.0,253.0,101.0
26,0.1,lilt,24.0,682.0,101.0
26,0.1,lilt,7.0,2498.0,101.0
26,0.1,lila,13.0,101.0,101.0
26,0.1,lila,24.0,198.0,101.0
26,0.1,lila,7.0,1042.0,101.0
27,0.1,eval,13.0,72.0,101.0
27,0.1,eval,24.0,519.0,220.0
27,0.1,eval,7.0,1519.0,1438.0
27,0.1,sprt,13.0,1128.0,412.0
27,0.1,sprt,24.0,1818.0,754.0
27,0.1,sprt,7.0,2251.0,1417.0
27,0.1,lilt,13.0,296.0,101.0
27,0.1,lilt,24.0,1128.0,101.0
27,0.1,lilt,7.0,2117.0,101.0
27,0.1,lila,13.0,101.0,101.0
27,0.1,lila,24.0,369.0,101.0
27,0.1,lila,7.0,1504.0,101.0
28,0.1,eval,13.0,58.0,101.0
28,0.1,eval,24.0,166.0,101.0
28,0.1,eval,7.0,693.0,221.0
28,0.1,sprt,13.0,1163.0,392.0
28,0.1,sprt,24.0,1692.0,558.0
28,0.1,sprt,7.0,2071.0,622.0
28,0.1,lilt,13.0,164.0,101.0
28,0.1,lilt,24.0,586.0,101.0
28,0.1,lilt,7.0,835.0,101.0
28,0.1,lila,13.0,101.0,101.0
28,0.1,lila,24.0,101.0,101.0
28,0.1,lila,7.0,556.0,101.0
29,0.1,eval,13.0,168.0,101.0
29,0.1,eval,24.0,279.0,235.0
29,0.1,eval,7.0,929.0,101.0
29,0.1,sprt,13.0,1121.0,392.0
29,0.1,sprt,24.0,1855.0,712.0
29,0.1,sprt,7.0,2161.0,862.0
29,0.1,lilt,13.0,314.0,101.0
29,0.1,lilt,24.0,970.0,101.0
29,0.1,lilt,7.0,1035.0,101.0
29,0.1,lila,13.0,104.0,101.0
29,0.1,lila,7.0,142.0,101.0
29,0.1,lila,24.0,259.0,101.0
30,0.1,eval,13.0,71.0,101.0
30,0.1,eval,24.0,180.0,123.0
30,0.1,eval,7.0,681.0,295.0
30,0.1,sprt,13.0,1150.0,449.0
30,0.1,sprt,24.0,1716.0,780.0
30,0.1,sprt,7.0,2217.0,654.0
30,0.1,lilt,13.0,186.0,101.0
30,0.1,lilt,24.0,975.0,101.0
30,0.1,lilt,7.0,1294.0,101.0
30,0.1,lila,13.0,101.0,101.0
30,0.1,lila,24.0,178.0,101.0
30,0.1,lila,7.0,628.0,101.0
31,0.1,eval,13.0,51.0,101.0
31,0.1,eval,24.0,423.0,101.0
31,0.1,eval,7.0,1262.0,893.0
31,0.1,sprt,13.0,1221.0,479.0
31,0.1,sprt,24.0,1855.0,591.0
31,0.1,sprt,7.0,2114.0,909.0
31,0.1,lilt,13.0,421.0,101.0
31,0.1,lilt,24.0,625.0,101.0
31,0.1,lilt,7.0,1779.0,101.0
31,0.1,lila,13.0,101.0,101.0
31,0.1,lila,24.0,423.0,101.0
31,0.1,lila,7.0,940.0,101.0
32,0.1,eval,13.0,221.0,203.0
32,0.1,eval,7.0,692.0,587.0
32,0.1,eval,24.0,790.0,660.0
32,0.1,sprt,13.0,1255.0,636.0
32,0.1,sprt,24.0,1996.0,1035.0
32,0.1,sprt,7.0,2104.0,664.0
32,0.1,lilt,13.0,660.0,101.0
32,0.1,lilt,24.0,1319.0,101.0
32,0.1,lilt,7.0,1419.0,101.0
32,0.1,lila,13.0,217.0,101.0
32,0.1,lila,7.0,626.0,101.0
32,0.1,lila,24.0,879.0,101.0
33,0.1,eval,13.0,295.0,101.0
33,0.1,eval,24.0,634.0,385.0
33,0.1,eval,7.0,1741.0,223.0
33,0.1,sprt,13.0,1036.0,518.0
33,0.1,sprt,24.0,1624.0,738.0
33,0.1,sprt,7.0,2435.0,1117.0
33,0.1,lilt,13.0,490.0,101.0
33,0.1,lilt,24.0,791.0,101.0
33,0.1,lilt,7.0,2026.0,101.0
