trial,alpha,stoptime,gflag_idx,alg
32,0.09000000000000001,1332,46,avg
32,0.1,591,34,unif
32,0.1,163,79,max
32,0.1,2054,103,bonf
32,0.1,1332,103,innerprod
32,0.1,1332,46,avg
33,0.01,1403,87,unif
33,0.01,1388,87,max
33,0.01,2352,103,bonf
33,0.01,1723,103,innerprod
33,0.01,1493,87,avg
33,0.020000000000000004,1487,35,unif
33,0.020000000000000004,1339,87,max
33,0.020000000000000004,2267,103,bonf
33,0.020000000000000004,1565,103,innerprod
33,0.020000000000000004,1408,87,avg
33,0.030000000000000006,1348,87,unif
33,0.030000000000000006,293,89,max
33,0.030000000000000006,2248,103,bonf
33,0.030000000000000006,1502,52,innerprod
33,0.030000000000000006,1408,87,avg
33,0.04000000000000001,325,89,unif
33,0.04000000000000001,171,89,max
33,0.04000000000000001,1930,103,bonf
33,0.04000000000000001,1393,103,innerprod
33,0.04000000000000001,1393,87,avg
33,0.05000000000000001,385,89,unif
33,0.05000000000000001,171,89,max
33,0.05000000000000001,1930,103,bonf
33,0.05000000000000001,1370,103,innerprod
33,0.05000000000000001,1393,87,avg
33,0.06000000000000001,220,89,unif
33,0.06000000000000001,155,89,max
33,0.06000000000000001,1892,103,bonf
33,0.06000000000000001,1357,103,innerprod
33,0.06000000000000001,1393,87,avg
33,0.07,270,37,unif
33,0.07,155,89,max
33,0.07,1892,103,bonf
33,0.07,1332,103,innerprod
33,0.07,1393,87,avg
33,0.08,192,89,unif
33,0.08,155,89,max
33,0.08,1890,103,bonf
33,0.08,1294,103,innerprod
33,0.08,1393,87,avg
33,0.09000000000000001,155,37,unif
33,0.09000000000000001,136,89,max
33,0.09000000000000001,1890,103,bonf
33,0.09000000000000001,1293,103,innerprod
33,0.09000000000000001,1393,87,avg
33,0.1,272,89,unif
33,0.1,6,108,max
33,0.1,1818,103,bonf
33,0.1,1279,103,innerprod
33,0.1,1393,87,avg
34,0.01,2177,103,unif
34,0.01,972,46,max
34,0.01,4110,103,bonf
34,0.01,3068,103,innerprod
34,0.01,2156,103,avg
34,0.020000000000000004,979,46,unif
34,0.020000000000000004,794,46,max
34,0.020000000000000004,4072,103,bonf
34,0.020000000000000004,2764,103,innerprod
34,0.020000000000000004,1169,46,avg
34,0.030000000000000006,866,46,unif
34,0.030000000000000006,778,46,max
34,0.030000000000000006,3432,103,bonf
34,0.030000000000000006,2445,103,innerprod
34,0.030000000000000006,1159,46,avg
34,0.04000000000000001,784,46,unif
34,0.04000000000000001,770,46,max
34,0.04000000000000001,3421,103,bonf
34,0.04000000000000001,2409,103,innerprod
34,0.04000000000000001,1159,46,avg
34,0.05000000000000001,921,46,unif
34,0.05000000000000001,757,46,max
34,0.05000000000000001,3418,103,bonf
34,0.05000000000000001,2156,103,innerprod
34,0.05000000000000001,1147,46,avg
34,0.06000000000000001,841,46,unif
34,0.06000000000000001,680,103,max
34,0.06000000000000001,3409,103,bonf
34,0.06000000000000001,2149,103,innerprod
34,0.06000000000000001,1147,46,avg
34,0.07,1059,46,unif
34,0.07,677,103,max
34,0.07,3409,103,bonf
34,0.07,2119,103,innerprod
34,0.07,1147,46,avg
34,0.08,856,46,unif
34,0.08,670,103,max
34,0.08,3407,103,bonf
34,0.08,2118,103,innerprod
34,0.08,1147,46,avg
34,0.09000000000000001,822,46,unif
34,0.09000000000000001,664,103,max
34,0.09000000000000001,3405,103,bonf
34,0.09000000000000001,2061,103,innerprod
34,0.09000000000000001,1147,46,avg
34,0.1,806,103,unif
34,0.1,664,103,max
34,0.1,3405,103,bonf
34,0.1,2041,103,innerprod
34,0.1,1147,46,avg
35,0.01,821,103,unif
35,0.01,201,103,max
35,0.01,2665,103,bonf
35,0.01,2060,103,innerprod
35,0.01,850,103,avg
35,0.020000000000000004,473,103,unif
35,0.020000000000000004,195,103,max
35,0.020000000000000004,2193,103,bonf
35,0.020000000000000004,1807,103,innerprod
35,0.020000000000000004,850,103,avg
35,0.030000000000000006,336,103,unif
35,0.030000000000000006,135,103,max
35,0.030000000000000006,1456,103,bonf
35,0.030000000000000006,1698,103,innerprod
35,0.030000000000000006,223,103,avg
35,0.04000000000000001,214,103,unif
35,0.04000000000000001,135,103,max
35,0.04000000000000001,1453,103,bonf
35,0.04000000000000001,1687,103,innerprod
35,0.04000000000000001,223,103,avg
35,0.05000000000000001,188,103,unif
35,0.05000000000000001,134,103,max
35,0.05000000000000001,1435,103,bonf
35,0.05000000000000001,1456,103,innerprod
35,0.05000000000000001,223,103,avg
35,0.06000000000000001,187,103,unif
35,0.06000000000000001,134,103,max
35,0.06000000000000001,1420,103,bonf
35,0.06000000000000001,1453,103,innerprod
35,0.06000000000000001,223,103,avg
35,0.07,168,103,unif
35,0.07,134,103,max
35,0.07,1318,103,bonf
35,0.07,1435,103,innerprod
35,0.07,223,103,avg
35,0.08,178,103,unif
35,0.08,134,103,max
35,0.08,1178,103,bonf
35,0.08,1420,103,innerprod
35,0.08,223,103,avg
35,0.09000000000000001,135,103,unif
35,0.09000000000000001,126,78,max
35,0.09000000000000001,1178,103,bonf
35,0.09000000000000001,1395,103,innerprod
35,0.09000000000000001,222,103,avg
35,0.1,157,103,unif
35,0.1,126,78,max
35,0.1,1178,103,bonf
35,0.1,1388,103,innerprod
35,0.1,222,103,avg
36,0.01,559,80,unif
36,0.01,183,52,max
36,0.01,753,80,bonf
36,0.01,1230,103,innerprod
36,0.01,201,52,avg
36,0.020000000000000004,615,80,unif
36,0.020000000000000004,180,52,max
36,0.020000000000000004,750,80,bonf
36,0.020000000000000004,1061,103,innerprod
36,0.020000000000000004,191,52,avg
36,0.030000000000000006,240,104,unif
36,0.030000000000000006,160,52,max
36,0.030000000000000006,745,80,bonf
36,0.030000000000000006,934,103,innerprod
36,0.030000000000000006,187,52,avg
36,0.04000000000000001,290,80,unif
36,0.04000000000000001,159,52,max
36,0.04000000000000001,723,80,bonf
36,0.04000000000000001,919,103,innerprod
36,0.04000000000000001,187,52,avg
36,0.05000000000000001,178,80,unif
36,0.05000000000000001,111,103,max
36,0.05000000000000001,723,80,bonf
36,0.05000000000000001,764,103,innerprod
36,0.05000000000000001,187,52,avg
36,0.06000000000000001,172,52,unif
36,0.06000000000000001,111,103,max
36,0.06000000000000001,723,80,bonf
36,0.06000000000000001,757,103,innerprod
36,0.06000000000000001,183,52,avg
36,0.07,227,85,unif
36,0.07,111,103,max
36,0.07,714,80,bonf
36,0.07,754,103,innerprod
36,0.07,183,52,avg
36,0.08,177,103,unif
36,0.08,111,103,max
36,0.08,714,80,bonf
36,0.08,753,103,innerprod
36,0.08,183,52,avg
36,0.09000000000000001,159,52,unif
36,0.09000000000000001,111,103,max
36,0.09000000000000001,714,80,bonf
36,0.09000000000000001,753,103,innerprod
36,0.09000000000000001,183,52,avg
36,0.1,186,85,unif
36,0.1,110,103,max
36,0.1,700,80,bonf
36,0.1,723,103,innerprod
36,0.1,183,52,avg
37,0.01,773,103,unif
37,0.01,766,103,max
37,0.01,2614,103,bonf
37,0.01,2500,103,innerprod
37,0.01,1003,103,avg
37,0.020000000000000004,778,51,unif
37,0.020000000000000004,763,103,max
37,0.020000000000000004,2571,103,bonf
37,0.020000000000000004,2170,103,innerprod
37,0.020000000000000004,788,103,avg
37,0.030000000000000006,799,103,unif
37,0.030000000000000006,762,103,max
37,0.030000000000000006,2536,103,bonf
37,0.030000000000000006,1867,103,innerprod
37,0.030000000000000006,788,103,avg
37,0.04000000000000001,820,103,unif
37,0.04000000000000001,228,78,max
37,0.04000000000000001,2509,103,bonf
37,0.04000000000000001,1834,103,innerprod
37,0.04000000000000001,788,103,avg
37,0.05000000000000001,920,103,unif
37,0.05000000000000001,228,78,max
37,0.05000000000000001,2503,103,bonf
37,0.05000000000000001,1705,103,innerprod
37,0.05000000000000001,780,103,avg
37,0.06000000000000001,763,103,unif
37,0.06000000000000001,220,4,max
37,0.06000000000000001,2352,6,bonf
37,0.06000000000000001,1695,103,innerprod
37,0.06000000000000001,774,103,avg
37,0.07,239,4,unif
37,0.07,220,4,max
37,0.07,2352,6,bonf
37,0.07,1636,103,innerprod
37,0.07,766,103,avg
37,0.08,762,51,unif
37,0.08,109,103,max
37,0.08,2165,6,bonf
37,0.08,1590,103,innerprod
37,0.08,766,103,avg
37,0.09000000000000001,799,51,unif
37,0.09000000000000001,109,103,max
37,0.09000000000000001,2105,6,bonf
37,0.09000000000000001,1588,103,innerprod
37,0.09000000000000001,766,103,avg
37,0.1,340,78,unif
37,0.1,109,103,max
37,0.1,2105,6,bonf
37,0.1,1328,103,innerprod
37,0.1,766,103,avg
38,0.01,561,103,unif
38,0.01,286,103,max
38,0.01,2142,103,bonf
38,0.01,2035,103,innerprod
38,0.01,567,103,avg
38,0.020000000000000004,285,103,unif
38,0.020000000000000004,280,103,max
38,0.020000000000000004,2138,103,bonf
38,0.020000000000000004,1985,103,innerprod
38,0.020000000000000004,555,103,avg
38,0.030000000000000006,458,103,unif
38,0.030000000000000006,279,103,max
38,0.030000000000000006,2125,103,bonf
38,0.030000000000000006,1701,103,innerprod
38,0.030000000000000006,555,103,avg
38,0.04000000000000001,382,46,unif
38,0.04000000000000001,279,103,max
38,0.04000000000000001,2036,103,bonf
38,0.04000000000000001,1662,103,innerprod
38,0.04000000000000001,449,103,avg
38,0.05000000000000001,285,103,unif
38,0.05000000000000001,279,103,max
38,0.05000000000000001,2036,103,bonf
38,0.05000000000000001,1604,103,innerprod
38,0.05000000000000001,449,103,avg
38,0.06000000000000001,283,46,unif
38,0.06000000000000001,278,103,max
38,0.06000000000000001,2035,103,bonf
38,0.06000000000000001,1570,103,innerprod
38,0.06000000000000001,449,103,avg
38,0.07,421,103,unif
38,0.07,278,103,max
38,0.07,2033,103,bonf
38,0.07,1346,103,innerprod
38,0.07,449,103,avg
38,0.08,334,103,unif
38,0.08,278,103,max
38,0.08,584,103,bonf
38,0.08,1329,103,innerprod
38,0.08,449,103,avg
38,0.09000000000000001,278,103,unif
38,0.09000000000000001,265,75,max
38,0.09000000000000001,576,103,bonf
38,0.09000000000000001,1297,103,innerprod
38,0.09000000000000001,430,103,avg
38,0.1,270,75,unif
38,0.1,255,11,max
38,0.1,576,103,bonf
38,0.1,1143,103,innerprod
38,0.1,286,103,avg
39,0.01,1666,46,unif
39,0.01,1585,46,max
39,0.01,2820,103,bonf
39,0.01,1741,103,innerprod
39,0.01,1615,46,avg
39,0.020000000000000004,1552,46,unif
39,0.020000000000000004,127,85,max
39,0.020000000000000004,2651,103,bonf
39,0.020000000000000004,1602,103,innerprod
39,0.020000000000000004,1615,46,avg
39,0.030000000000000006,129,85,unif
39,0.030000000000000006,89,85,max
39,0.030000000000000006,2634,103,bonf
39,0.030000000000000006,1555,103,innerprod
39,0.030000000000000006,1590,46,avg
39,0.04000000000000001,121,85,unif
39,0.04000000000000001,82,85,max
39,0.04000000000000001,2385,103,bonf
39,0.04000000000000001,1507,103,innerprod
39,0.04000000000000001,1590,46,avg
39,0.05000000000000001,113,85,unif
39,0.05000000000000001,76,85,max
39,0.05000000000000001,2382,103,bonf
39,0.05000000000000001,1493,103,innerprod
39,0.05000000000000001,1590,46,avg
39,0.06000000000000001,142,85,unif
39,0.06000000000000001,76,85,max
39,0.06000000000000001,2379,103,bonf
39,0.06000000000000001,1459,103,innerprod
39,0.06000000000000001,1587,103,avg
39,0.07,745,32,unif
39,0.07,76,85,max
39,0.07,2379,103,bonf
39,0.07,1420,103,innerprod
39,0.07,1585,46,avg
39,0.08,153,85,unif
39,0.08,55,52,max
39,0.08,2272,103,bonf
39,0.08,950,104,innerprod
39,0.08,1585,46,avg
39,0.09000000000000001,56,52,unif
39,0.09000000000000001,55,52,max
39,0.09000000000000001,2272,103,bonf
39,0.09000000000000001,945,104,innerprod
39,0.09000000000000001,1575,46,avg
39,0.1,108,85,unif
39,0.1,49,85,max
39,0.1,2268,103,bonf
39,0.1,872,104,innerprod
39,0.1,1573,46,avg
40,0.01,1479,103,unif
40,0.01,420,85,max
40,0.01,4874,103,bonf
40,0.01,2939,104,innerprod
40,0.01,438,103,avg
40,0.020000000000000004,1356,103,unif
40,0.020000000000000004,408,85,max
40,0.020000000000000004,4803,103,bonf
40,0.020000000000000004,2741,103,innerprod
40,0.020000000000000004,427,103,avg
40,0.030000000000000006,503,103,unif
40,0.030000000000000006,403,85,max
40,0.030000000000000006,4661,103,bonf
40,0.030000000000000006,2611,104,innerprod
40,0.030000000000000006,423,85,avg
40,0.04000000000000001,626,85,unif
40,0.04000000000000001,231,33,max
40,0.04000000000000001,4640,103,bonf
40,0.04000000000000001,2598,104,innerprod
40,0.04000000000000001,421,85,avg
40,0.05000000000000001,216,33,unif
40,0.05000000000000001,215,33,max
40,0.05000000000000001,4435,88,bonf
40,0.05000000000000001,2419,103,innerprod
40,0.05000000000000001,420,85,avg
40,0.06000000000000001,426,85,unif
40,0.06000000000000001,160,33,max
40,0.06000000000000001,3877,103,bonf
40,0.06000000000000001,2177,103,innerprod
40,0.06000000000000001,420,85,avg
40,0.07,431,103,unif
40,0.07,160,33,max
40,0.07,3869,103,bonf
40,0.07,2159,103,innerprod
40,0.07,420,85,avg
40,0.08,424,85,unif
40,0.08,160,33,max
40,0.08,3828,103,bonf
40,0.08,2067,103,innerprod
40,0.08,420,85,avg
40,0.09000000000000001,261,33,unif
40,0.09000000000000001,152,33,max
40,0.09000000000000001,3462,80,bonf
40,0.09000000000000001,2024,103,innerprod
40,0.09000000000000001,419,85,avg
40,0.1,411,85,unif
40,0.1,152,33,max
40,0.1,3462,80,bonf
40,0.1,1998,103,innerprod
40,0.1,419,85,avg
41,0.01,1147,87,unif
41,0.01,1125,87,max
41,0.01,2298,87,bonf
41,0.01,1719,103,innerprod
41,0.01,1175,87,avg
41,0.020000000000000004,1205,87,unif
41,0.020000000000000004,845,87,max
41,0.020000000000000004,2248,87,bonf
41,0.020000000000000004,1418,103,innerprod
41,0.020000000000000004,1158,87,avg
41,0.030000000000000006,986,35,unif
41,0.030000000000000006,594,5,max
41,0.030000000000000006,2147,87,bonf
41,0.030000000000000006,1373,103,innerprod
41,0.030000000000000006,1158,87,avg
41,0.04000000000000001,623,5,unif
41,0.04000000000000001,574,5,max
41,0.04000000000000001,2147,87,bonf
41,0.04000000000000001,1360,103,innerprod
41,0.04000000000000001,1158,87,avg
41,0.05000000000000001,204,30,unif
41,0.05000000000000001,201,30,max
41,0.05000000000000001,1957,103,bonf
41,0.05000000000000001,1356,103,innerprod
41,0.05000000000000001,1158,87,avg
41,0.06000000000000001,595,46,unif
41,0.06000000000000001,201,30,max
41,0.06000000000000001,1957,103,bonf
41,0.06000000000000001,1322,103,innerprod
41,0.06000000000000001,1136,87,avg
41,0.07,203,30,unif
41,0.07,201,30,max
41,0.07,1262,87,bonf
41,0.07,1320,103,innerprod
41,0.07,1136,87,avg
41,0.08,237,30,unif
41,0.08,201,30,max
41,0.08,1262,87,bonf
41,0.08,1196,103,innerprod
41,0.08,1136,87,avg
41,0.09000000000000001,328,30,unif
41,0.09000000000000001,179,30,max
41,0.09000000000000001,1262,87,bonf
41,0.09000000000000001,1140,103,innerprod
41,0.09000000000000001,1136,87,avg
41,0.1,182,30,unif
41,0.1,179,30,max
41,0.1,1240,87,bonf
41,0.1,1138,103,innerprod
41,0.1,1136,87,avg
42,0.01,1241,46,unif
42,0.01,176,103,max
42,0.01,2418,103,bonf
42,0.01,2047,103,innerprod
42,0.01,1106,46,avg
42,0.020000000000000004,1147,46,unif
42,0.020000000000000004,174,103,max
42,0.020000000000000004,2369,103,bonf
42,0.020000000000000004,1881,103,innerprod
42,0.020000000000000004,1100,46,avg
42,0.030000000000000006,1184,46,unif
42,0.030000000000000006,172,103,max
42,0.030000000000000006,1481,46,bonf
42,0.030000000000000006,1708,104,innerprod
42,0.030000000000000006,1091,46,avg
42,0.04000000000000001,770,2,unif
42,0.04000000000000001,168,46,max
42,0.04000000000000001,1474,46,bonf
42,0.04000000000000001,1683,103,innerprod
42,0.04000000000000001,1091,46,avg
42,0.05000000000000001,586,11,unif
42,0.05000000000000001,168,46,max
42,0.05000000000000001,1467,46,bonf
42,0.05000000000000001,1630,103,innerprod
42,0.05000000000000001,1091,46,avg
42,0.06000000000000001,642,11,unif
42,0.06000000000000001,168,46,max
42,0.06000000000000001,1467,46,bonf
42,0.06000000000000001,1564,103,innerprod
42,0.06000000000000001,1091,46,avg
42,0.07,216,103,unif
42,0.07,163,46,max
42,0.07,1378,46,bonf
42,0.07,1474,103,innerprod
42,0.07,1091,46,avg
42,0.08,357,103,unif
42,0.08,163,46,max
42,0.08,1378,46,bonf
42,0.08,1467,103,innerprod
42,0.08,1091,46,avg
42,0.09000000000000001,180,103,unif
42,0.09000000000000001,163,46,max
42,0.09000000000000001,1378,46,bonf
42,0.09000000000000001,1466,103,innerprod
42,0.09000000000000001,1090,46,avg
42,0.1,193,46,unif
42,0.1,163,46,max
42,0.1,1378,46,bonf
42,0.1,1461,103,innerprod
42,0.1,1090,46,avg
43,0.01,571,103,unif
43,0.01,557,103,max
43,0.01,1463,103,bonf
43,0.01,1303,103,innerprod
43,0.01,615,103,avg
43,0.020000000000000004,560,103,unif
43,0.020000000000000004,228,103,max
43,0.020000000000000004,1162,103,bonf
43,0.020000000000000004,1162,103,innerprod
43,0.020000000000000004,614,103,avg
43,0.030000000000000006,237,103,unif
43,0.030000000000000006,171,103,max
43,0.030000000000000006,877,103,bonf
43,0.030000000000000006,877,103,innerprod
43,0.030000000000000006,563,103,avg
43,0.04000000000000001,580,51,unif
43,0.04000000000000001,72,103,max
43,0.04000000000000001,868,103,bonf
43,0.04000000000000001,864,103,innerprod
43,0.04000000000000001,563,103,avg
43,0.05000000000000001,73,103,unif
43,0.05000000000000001,59,103,max
43,0.05000000000000001,868,103,bonf
43,0.05000000000000001,854,103,innerprod
43,0.05000000000000001,558,103,avg
43,0.06000000000000001,169,103,unif
43,0.06000000000000001,59,103,max
43,0.06000000000000001,866,103,bonf
43,0.06000000000000001,832,103,innerprod
43,0.06000000000000001,558,103,avg
43,0.07,332,51,unif
43,0.07,48,103,max
43,0.07,833,103,bonf
43,0.07,823,103,innerprod
43,0.07,558,103,avg
43,0.08,80,103,unif
43,0.08,48,103,max
43,0.08,833,103,bonf
43,0.08,721,103,innerprod
43,0.08,558,103,avg
43,0.09000000000000001,172,103,unif
43,0.09000000000000001,48,103,max
43,0.09000000000000001,833,103,bonf
43,0.09000000000000001,713,103,innerprod
43,0.09000000000000001,557,103,avg
43,0.1,295,51,unif
43,0.1,48,103,max
43,0.1,831,103,bonf
43,0.1,696,103,innerprod
43,0.1,557,103,avg
44,0.01,1333,103,unif
44,0.01,1192,103,max
44,0.01,3244,103,bonf
44,0.01,2764,103,innerprod
44,0.01,1212,103,avg
44,0.020000000000000004,1203,51,unif
44,0.020000000000000004,1182,103,max
44,0.020000000000000004,1503,51,bonf
44,0.020000000000000004,2496,103,innerprod
44,0.020000000000000004,1212,103,avg
44,0.030000000000000006,1130,30,unif
44,0.030000000000000006,766,30,max
44,0.030000000000000006,1255,103,bonf
44,0.030000000000000006,2336,103,innerprod
44,0.030000000000000006,1204,103,avg
44,0.04000000000000001,832,30,unif
44,0.04000000000000001,766,30,max
44,0.04000000000000001,1254,103,bonf
44,0.04000000000000001,2157,103,innerprod
44,0.04000000000000001,1204,103,avg
44,0.05000000000000001,823,30,unif
44,0.05000000000000001,735,30,max
44,0.05000000000000001,1251,103,bonf
44,0.05000000000000001,2152,103,innerprod
44,0.05000000000000001,1204,103,avg
44,0.06000000000000001,1181,30,unif
44,0.06000000000000001,632,30,max
44,0.06000000000000001,1245,103,bonf
44,0.06000000000000001,2145,103,innerprod
44,0.06000000000000001,1203,103,avg
44,0.07,876,30,unif
44,0.07,632,30,max
44,0.07,1245,103,bonf
44,0.07,1831,103,innerprod
44,0.07,1203,103,avg
44,0.08,981,30,unif
44,0.08,558,30,max
44,0.08,1241,103,bonf
44,0.08,1814,103,innerprod
44,0.08,1203,103,avg
44,0.09000000000000001,731,30,unif
44,0.09000000000000001,558,30,max
44,0.09000000000000001,1241,103,bonf
44,0.09000000000000001,1753,103,innerprod
44,0.09000000000000001,1203,103,avg
44,0.1,575,30,unif
44,0.1,558,30,max
44,0.1,1241,103,bonf
44,0.1,1619,103,innerprod
44,0.1,1203,103,avg
45,0.01,1941,103,unif
45,0.01,582,46,max
45,0.01,4168,103,bonf
45,0.01,1903,103,innerprod
45,0.01,1843,103,avg
45,0.020000000000000004,1809,103,unif
45,0.020000000000000004,564,46,max
45,0.020000000000000004,2851,103,bonf
45,0.020000000000000004,1683,103,innerprod
45,0.020000000000000004,1834,103,avg
45,0.030000000000000006,1722,103,unif
45,0.030000000000000006,557,46,max
45,0.030000000000000006,2848,103,bonf
45,0.030000000000000006,1648,103,innerprod
45,0.030000000000000006,1823,103,avg
45,0.04000000000000001,691,46,unif
45,0.04000000000000001,202,46,max
45,0.04000000000000001,2815,103,bonf
45,0.04000000000000001,1619,103,innerprod
45,0.04000000000000001,1823,103,avg
45,0.05000000000000001,657,46,unif
45,0.05000000000000001,194,46,max
45,0.05000000000000001,2815,103,bonf
45,0.05000000000000001,1547,103,innerprod
45,0.05000000000000001,1818,103,avg
45,0.06000000000000001,592,46,unif
45,0.06000000000000001,194,46,max
45,0.06000000000000001,2814,103,bonf
45,0.06000000000000001,1539,103,innerprod
45,0.06000000000000001,1810,103,avg
45,0.07,564,46,unif
45,0.07,188,46,max
45,0.07,2761,103,bonf
45,0.07,1529,103,innerprod
45,0.07,1810,103,avg
45,0.08,617,46,unif
45,0.08,188,46,max
45,0.08,2756,103,bonf
45,0.08,1526,103,innerprod
45,0.08,1810,103,avg
45,0.09000000000000001,559,103,unif
45,0.09000000000000001,188,46,max
45,0.09000000000000001,2714,103,bonf
45,0.09000000000000001,1379,103,innerprod
45,0.09000000000000001,1810,103,avg
45,0.1,217,46,unif
45,0.1,188,46,max
45,0.1,2714,103,bonf
45,0.1,1377,103,innerprod
45,0.1,583,46,avg
46,0.01,578,6,unif
46,0.01,459,80,max
46,0.01,1626,80,bonf
46,0.01,1651,103,innerprod
46,0.01,609,80,avg
46,0.020000000000000004,521,6,unif
46,0.020000000000000004,447,6,max
46,0.020000000000000004,1592,80,bonf
46,0.020000000000000004,1613,103,innerprod
46,0.020000000000000004,524,6,avg
46,0.030000000000000006,499,6,unif
46,0.030000000000000006,142,47,max
46,0.030000000000000006,1420,80,bonf
46,0.030000000000000006,1574,103,innerprod
46,0.030000000000000006,524,6,avg
46,0.04000000000000001,441,80,unif
46,0.04000000000000001,123,47,max
46,0.04000000000000001,708,80,bonf
46,0.04000000000000001,1547,103,innerprod
46,0.04000000000000001,524,6,avg
46,0.05000000000000001,481,80,unif
46,0.05000000000000001,114,47,max
46,0.05000000000000001,708,80,bonf
46,0.05000000000000001,1420,103,innerprod
46,0.05000000000000001,459,80,avg
46,0.06000000000000001,550,6,unif
46,0.06000000000000001,114,47,max
46,0.06000000000000001,654,80,bonf
46,0.06000000000000001,1395,103,innerprod
46,0.06000000000000001,459,80,avg
46,0.07,132,47,unif
46,0.07,114,47,max
46,0.07,654,80,bonf
46,0.07,1393,103,innerprod
46,0.07,459,80,avg
46,0.08,488,80,unif
46,0.08,112,47,max
46,0.08,654,80,bonf
46,0.08,1349,103,innerprod
46,0.08,459,80,avg
46,0.09000000000000001,148,47,unif
46,0.09000000000000001,112,47,max
46,0.09000000000000001,654,80,bonf
46,0.09000000000000001,1349,103,innerprod
46,0.09000000000000001,459,80,avg
46,0.1,112,47,unif
46,0.1,112,47,max
46,0.1,654,80,bonf
46,0.1,1337,103,innerprod
46,0.1,459,80,avg
47,0.01,2151,104,unif
47,0.01,1294,104,max
47,0.01,3888,103,bonf
47,0.01,2129,104,innerprod
47,0.01,2155,104,avg
47,0.020000000000000004,696,35,unif
47,0.020000000000000004,426,35,max
47,0.020000000000000004,3772,103,bonf
47,0.020000000000000004,1942,104,innerprod
47,0.020000000000000004,2154,104,avg
47,0.030000000000000006,439,35,unif
47,0.030000000000000006,426,35,max
47,0.030000000000000006,3754,103,bonf
47,0.030000000000000006,1817,104,innerprod
47,0.030000000000000006,2145,104,avg
47,0.04000000000000001,653,35,unif
47,0.04000000000000001,424,35,max
47,0.04000000000000001,3708,103,bonf
47,0.04000000000000001,1324,104,innerprod
47,0.04000000000000001,1294,104,avg
47,0.05000000000000001,654,35,unif
47,0.05000000000000001,424,35,max
47,0.05000000000000001,3706,103,bonf
47,0.05000000000000001,1266,104,innerprod
47,0.05000000000000001,1294,104,avg
47,0.06000000000000001,411,35,unif
47,0.06000000000000001,396,35,max
47,0.06000000000000001,3662,103,bonf
47,0.06000000000000001,1254,104,innerprod
47,0.06000000000000001,1294,104,avg
47,0.07,599,13,unif
47,0.07,396,35,max
47,0.07,3654,103,bonf
47,0.07,1121,104,innerprod
47,0.07,1290,104,avg
47,0.08,497,35,unif
47,0.08,363,35,max
47,0.08,3649,103,bonf
47,0.08,1066,104,innerprod
47,0.08,1290,104,avg
47,0.09000000000000001,432,87,unif
47,0.09000000000000001,363,35,max
47,0.09000000000000001,3646,103,bonf
47,0.09000000000000001,1029,104,innerprod
47,0.09000000000000001,1277,87,avg
47,0.1,452,35,unif
47,0.1,363,35,max
47,0.1,3639,103,bonf
47,0.1,1020,104,innerprod
47,0.1,1277,87,avg
48,0.01,809,46,unif
48,0.01,680,46,max
48,0.01,1654,103,bonf
48,0.01,1834,103,innerprod
48,0.01,787,46,avg
48,0.020000000000000004,846,103,unif
48,0.020000000000000004,676,46,max
48,0.020000000000000004,892,46,bonf
48,0.020000000000000004,1669,103,innerprod
48,0.020000000000000004,787,46,avg
48,0.030000000000000006,798,46,unif
48,0.030000000000000006,667,46,max
48,0.030000000000000006,885,46,bonf
48,0.030000000000000006,1638,103,innerprod
48,0.030000000000000006,765,46,avg
48,0.04000000000000001,749,46,unif
48,0.04000000000000001,665,46,max
48,0.04000000000000001,850,46,bonf
48,0.04000000000000001,1581,103,innerprod
48,0.04000000000000001,765,46,avg
48,0.05000000000000001,693,46,unif
48,0.05000000000000001,52,52,max
48,0.05000000000000001,808,46,bonf
48,0.05000000000000001,1566,103,innerprod
48,0.05000000000000001,753,46,avg
48,0.06000000000000001,656,46,unif
48,0.06000000000000001,52,52,max
48,0.06000000000000001,808,46,bonf
48,0.06000000000000001,1537,103,innerprod
48,0.06000000000000001,753,46,avg
48,0.07,647,46,unif
48,0.07,52,52,max
48,0.07,808,46,bonf
48,0.07,1534,103,innerprod
48,0.07,753,46,avg
48,0.08,669,46,unif
48,0.08,50,52,max
48,0.08,808,46,bonf
48,0.08,1520,103,innerprod
48,0.08,753,46,avg
48,0.09000000000000001,743,103,unif
48,0.09000000000000001,50,52,max
48,0.09000000000000001,807,46,bonf
48,0.09000000000000001,1468,103,innerprod
48,0.09000000000000001,753,46,avg
48,0.1,670,46,unif
48,0.1,33,52,max
48,0.1,807,46,bonf
48,0.1,1459,103,innerprod
48,0.1,753,46,avg
49,0.01,1541,103,unif
49,0.01,667,12,max
49,0.01,1706,103,bonf
49,0.01,1616,103,innerprod
49,0.01,1531,103,avg
49,0.020000000000000004,592,12,unif
49,0.020000000000000004,491,12,max
49,0.020000000000000004,1703,103,bonf
49,0.020000000000000004,1583,103,innerprod
49,0.020000000000000004,1496,103,avg
49,0.030000000000000006,776,12,unif
49,0.030000000000000006,491,12,max
49,0.030000000000000006,1661,103,bonf
49,0.030000000000000006,1510,104,innerprod
49,0.030000000000000006,1487,103,avg
49,0.04000000000000001,512,12,unif
49,0.04000000000000001,486,12,max
49,0.04000000000000001,1660,103,bonf
49,0.04000000000000001,1481,104,innerprod
49,0.04000000000000001,1477,103,avg
49,0.05000000000000001,541,12,unif
49,0.05000000000000001,154,103,max
